@0 GITREV=cfd30aae7c59705939b67ed13d39dccdb3b7df99, GITCLEAN=1
@0 Create from size nx=8 ny=3
@0 dimX=8, dimY=3
@0 Invocation key is: simEE87106AA9A62174F972B9F95D3748C0
@0 Plan key is: plan1523E33258F177BA84042C34EC2F2DE1
@0 SimTraceCtf, flags:  wavelets=0 landing=1 inst=1 switch_positions=0 stalls=1
@0 Global debug flag: landing
@0 P0.0 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P1.0 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P2.0 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P3.0 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P4.0 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P5.0 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P6.0 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P7.0 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P0.1 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P1.1 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P2.1 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P3.1 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P4.1 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P5.1 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P6.1 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P7.1 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P0.2 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P1.2 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P2.2 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P3.2 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P4.2 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P5.2 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P6.2 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P7.2 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 LW0 (iotile) tile trace flag: inst_trace,landing,stalls
@0 LW1 (iotile) tile trace flag: inst_trace,landing,stalls
@0 LW2 (nul) tile trace flag: inst_trace,landing,stalls
@0 LE0 (iotile) tile trace flag: inst_trace,landing,stalls
@0 LE1 (iotile) tile trace flag: inst_trace,landing,stalls
@0 LE2 (nul) tile trace flag: inst_trace,landing,stalls
@0 LN0 (nul) tile trace flag: inst_trace,landing,stalls
@0 LN1 (nul) tile trace flag: inst_trace,landing,stalls
@0 LN2 (nul) tile trace flag: inst_trace,landing,stalls
@0 LN3 (nul) tile trace flag: inst_trace,landing,stalls
@0 LN4 (nul) tile trace flag: inst_trace,landing,stalls
@0 LN5 (nul) tile trace flag: inst_trace,landing,stalls
@0 LN6 (nul) tile trace flag: inst_trace,landing,stalls
@0 LN7 (nul) tile trace flag: inst_trace,landing,stalls
@0 LS0 (nul) tile trace flag: inst_trace,landing,stalls
@0 LS1 (nul) tile trace flag: inst_trace,landing,stalls
@0 LS2 (nul) tile trace flag: inst_trace,landing,stalls
@0 LS3 (nul) tile trace flag: inst_trace,landing,stalls
@0 LS4 (nul) tile trace flag: inst_trace,landing,stalls
@0 LS5 (nul) tile trace flag: inst_trace,landing,stalls
@0 LS6 (nul) tile trace flag: inst_trace,landing,stalls
@0 LS7 (nul) tile trace flag: inst_trace,landing,stalls
@0 Architecture is: FYN
@0 Simtile is: hwtile
@0 Sim stats: config-time=0.05, nodes=1, threads=5
@0 Sim stats: tiles=46, simulated_tiles=28, hwtile=24, iotile=4, nultile=18
@89 P3.1 (hwtile) landing C3 from link R, ctrl=0, idx=0021, data=001F (+0.07c(-14)), ident=00000B0300000000, lf=0
@90 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=0000, data=0000 (+0.000(-15)), ident=0000180500000017, lf=0
@90 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3DF0, data=32B9 (+1.ae4(-03)), ident=0000180500000019, lf=0
@90 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=0000, data=0001 (+0.004(-14)), ident=0000180500000016, lf=0
@90 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=0018, data=0018 (+0.060(-14)), ident=0000180500000015, lf=0
@90 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3F45, data=F71C (-1.c70(+14)), ident=000009010000000A, lf=0
@90 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3F15, data=0402 (+1.008(-14)), ident=0000090100000009, lf=0
@90 P3.1 (hwtile) landing C3 from link R, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=00000B0300000001, lf=0
@91 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3DDD, data=76EC (+1.bb0(+14)), ident=0000180500000018, lf=0
@91 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3E18, data=2448 (+1.120(-06)), ident=000018050000001A, lf=0
@91 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=0000, data=0000 (+0.000(-15)), ident=0000180500000017, lf=0
@91 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=0000, data=0001 (+0.004(-14)), ident=0000180500000016, lf=0
@91 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3EA7, data=C2BD (-1.af4(+01)), ident=000009010000000B, lf=0
@91 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3F45, data=F71C (-1.c70(+14)), ident=000009010000000A, lf=0
@92 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3DF0, data=32B9 (+1.ae4(-03)), ident=0000180500000019, lf=0
@92 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3DDD, data=76EC (+1.bb0(+14)), ident=0000180500000018, lf=0
@92 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=0000, data=0000 (+0.000(-15)), ident=0000180500000017, lf=0
@92 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3E7E, data=28B9 (+1.2e4(-05)), ident=000018050000001B, lf=0
@92 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3E67, data=9BB4 (-1.ed0(-09)), ident=000009010000000C, lf=0
@92 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3EA7, data=C2BD (-1.af4(+01)), ident=000009010000000B, lf=0
@93 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3E18, data=2448 (+1.120(-06)), ident=000018050000001A, lf=0
@93 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3F5F, data=F1AF (-1.6bc(+13)), ident=000018050000001C, lf=0
@93 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3DF0, data=32B9 (+1.ae4(-03)), ident=0000180500000019, lf=0
@93 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3DDD, data=76EC (+1.bb0(+14)), ident=0000180500000018, lf=0
@93 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3ECF, data=FFD9 (-1.f64(+16)), ident=000009010000000D, lf=0
@94 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3E7E, data=28B9 (+1.2e4(-05)), ident=000018050000001B, lf=0
@94 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3E00, data=F501 (-1.404(+14)), ident=000018050000001D, lf=0
@94 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3E18, data=2448 (+1.120(-06)), ident=000018050000001A, lf=0
@94 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3DF0, data=32B9 (+1.ae4(-03)), ident=0000180500000019, lf=0
@95 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3F5F, data=F1AF (-1.6bc(+13)), ident=000018050000001C, lf=0
@95 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3E92, data=B2F0 (-1.bc0(-03)), ident=000018050000001E, lf=0
@95 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3E7E, data=28B9 (+1.2e4(-05)), ident=000018050000001B, lf=0
@95 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3E18, data=2448 (+1.120(-06)), ident=000018050000001A, lf=0
@96 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3E00, data=F501 (-1.404(+14)), ident=000018050000001D, lf=0
@96 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3F74, data=72DC (+1.b70(+13)), ident=000018050000001F, lf=0
@96 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3F5F, data=F1AF (-1.6bc(+13)), ident=000018050000001C, lf=0
@96 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3E7E, data=28B9 (+1.2e4(-05)), ident=000018050000001B, lf=0
@97 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3E92, data=B2F0 (-1.bc0(-03)), ident=000018050000001E, lf=0
@97 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3E45, data=4885 (+1.214(+03)), ident=0000180500000020, lf=0
@97 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3E00, data=F501 (-1.404(+14)), ident=000018050000001D, lf=0
@98 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3F74, data=72DC (+1.b70(+13)), ident=000018050000001F, lf=0
@98 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3E7D, data=14B9 (+1.2e4(-10)), ident=0000180500000021, lf=0
@102 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3F10, data=7C21 (+1.084(+16)), ident=000009010000000E, lf=0
@102 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3E67, data=9BB4 (-1.ed0(-09)), ident=000009010000000C, lf=0
@103 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3F1E, data=5DCC (+1.730(+08)), ident=000009010000000F, lf=0
@103 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3ECF, data=FFD9 (-1.f64(+16)), ident=000009010000000D, lf=0
@105 P2.1 (hwtile) landing C2 from link R, ctrl=0, idx=3F48, data=66A1 (+1.a84(+10)), ident=00000A0200000000, lf=0
@106 P2.1 (hwtile) landing C2 from link R, ctrl=0, idx=3EFF, data=0370 (+0.dc0(-14)), ident=00000A0200000001, lf=0
@106 P3.1 (hwtile) landing C2 from link W, ctrl=0, idx=3F48, data=66A1 (+1.a84(+10)), ident=00000A0200000000, lf=0
@107 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3D97, data=78B0 (+1.2c0(+15)), ident=0000090100000010, lf=0
@107 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3F10, data=7C21 (+1.084(+16)), ident=000009010000000E, lf=0
@107 P3.1 (hwtile) landing C2 from link W, ctrl=0, idx=3EFF, data=0370 (+0.dc0(-14)), ident=00000A0200000001, lf=0
@108 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3F3B, data=8336 (-0.cd8(-14)), ident=0000090100000011, lf=0
@108 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3F1E, data=5DCC (+1.730(+08)), ident=000009010000000F, lf=0
@109 P3.1 (hwtile) landing C22 from link R, ctrl=1, idx=0025, data=001F (+0.07c(-14)), ident=00000B1600000000, lf=0
@110 P2.1 (hwtile) landing C2 from link R, ctrl=0, idx=3EAB, data=3F1E (+1.c78(+00)), ident=00000A0200000002, lf=0
@110 P3.1 (hwtile) landing C22 from link R, ctrl=1, idx=0025, data=0021 (+0.084(-14)), ident=00000B1600000001, lf=0
@110 P4.1 (hwtile) landing C22 from link W, ctrl=1, idx=0025, data=001F (+0.07c(-14)), ident=00000B1600000000, lf=0
@111 P2.1 (hwtile) landing C2 from link R, ctrl=0, idx=3D63, data=E667 (-1.99c(+10)), ident=00000A0200000003, lf=0
@111 P3.1 (hwtile) landing C2 from link W, ctrl=0, idx=3EAB, data=3F1E (+1.c78(+00)), ident=00000A0200000002, lf=0
@111 P4.1 (hwtile) landing C22 from link W, ctrl=1, idx=0025, data=0021 (+0.084(-14)), ident=00000B1600000001, lf=0
@112 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3F37, data=ADA4 (-1.690(-04)), ident=0000090100000012, lf=0
@112 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3D97, data=78B0 (+1.2c0(+15)), ident=0000090100000010, lf=0
@112 P3.1 (hwtile) landing C2 from link W, ctrl=0, idx=3D63, data=E667 (-1.99c(+10)), ident=00000A0200000003, lf=0
@113 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3EAB, data=035D (+0.d74(-14)), ident=0000090100000013, lf=0
@113 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3F3B, data=8336 (-0.cd8(-14)), ident=0000090100000011, lf=0
@113 P3.1 (hwtile) landing C22 from link R, ctrl=1, idx=0025, data=0022 (+0.088(-14)), ident=00000B1600000002, lf=0
@114 P3.1 (hwtile) landing C22 from link R, ctrl=1, idx=0025, data=0023 (+0.08c(-14)), ident=00000B1600000003, lf=0
@114 P4.1 (hwtile) landing C22 from link W, ctrl=1, idx=0025, data=0022 (+0.088(-14)), ident=00000B1600000002, lf=0
@115 P2.1 (hwtile) landing C2 from link R, ctrl=0, idx=3E65, data=75E8 (+1.7a0(+14)), ident=00000A0200000004, lf=0
@115 P3.1 (hwtile) landing C22 from link R, ctrl=1, idx=0025, data=0024 (+0.090(-14)), ident=00000B1600000004, lf=0
@115 P4.1 (hwtile) landing C22 from link W, ctrl=1, idx=0025, data=0023 (+0.08c(-14)), ident=00000B1600000003, lf=0
@116 P2.1 (hwtile) landing C2 from link R, ctrl=0, idx=3F15, data=0402 (+1.008(-14)), ident=00000A0200000005, lf=0
@116 P3.1 (hwtile) landing C2 from link W, ctrl=0, idx=3E65, data=75E8 (+1.7a0(+14)), ident=00000A0200000004, lf=0
@116 P4.1 (hwtile) landing C22 from link W, ctrl=1, idx=0025, data=0024 (+0.090(-14)), ident=00000B1600000004, lf=0
@117 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3F37, data=ADA4 (-1.690(-04)), ident=0000090100000012, lf=0
@117 P3.1 (hwtile) landing C2 from link W, ctrl=0, idx=3F15, data=0402 (+1.008(-14)), ident=00000A0200000005, lf=0
@118 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3EAB, data=035D (+0.d74(-14)), ident=0000090100000013, lf=0
@118 P3.1 (hwtile) landing C3 from link R, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=00000B0300000002, lf=0
@119 P3.1 (hwtile) landing C3 from link R, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=00000B0300000003, lf=0
@120 P2.1 (hwtile) landing C2 from link R, ctrl=0, idx=3F45, data=F71C (-1.c70(+14)), ident=00000A0200000006, lf=0
@120 P3.1 (hwtile) landing C22 from link R, ctrl=1, idx=0025, data=0005 (+0.014(-14)), ident=00000B1600000005, lf=0
@121 P2.1 (hwtile) landing C2 from link R, ctrl=0, idx=3EA7, data=C2BD (-1.af4(+01)), ident=00000A0200000007, lf=0
@121 P3.1 (hwtile) landing C2 from link W, ctrl=0, idx=3F45, data=F71C (-1.c70(+14)), ident=00000A0200000006, lf=0
@121 P4.1 (hwtile) landing C22 from link W, ctrl=1, idx=0025, data=0005 (+0.014(-14)), ident=00000B1600000005, lf=0
@122 P3.1 (hwtile) landing C2 from link W, ctrl=0, idx=3EA7, data=C2BD (-1.af4(+01)), ident=00000A0200000007, lf=0
@125 P2.1 (hwtile) landing C2 from link R, ctrl=0, idx=3E67, data=9BB4 (-1.ed0(-09)), ident=00000A0200000008, lf=0
@126 P2.1 (hwtile) landing C2 from link R, ctrl=0, idx=3ECF, data=FFD9 (-1.f64(+16)), ident=00000A0200000009, lf=0
@126 P3.1 (hwtile) landing C2 from link W, ctrl=0, idx=3E67, data=9BB4 (-1.ed0(-09)), ident=00000A0200000008, lf=0
@127 P3.1 (hwtile) landing C2 from link W, ctrl=0, idx=3ECF, data=FFD9 (-1.f64(+16)), ident=00000A0200000009, lf=0
@130 P2.1 (hwtile) landing C2 from link R, ctrl=0, idx=3F10, data=7C21 (+1.084(+16)), ident=00000A020000000A, lf=0
@131 P2.1 (hwtile) landing C2 from link R, ctrl=0, idx=3F1E, data=5DCC (+1.730(+08)), ident=00000A020000000B, lf=0
@131 P3.1 (hwtile) landing C2 from link W, ctrl=0, idx=3F10, data=7C21 (+1.084(+16)), ident=00000A020000000A, lf=0
@132 P3.1 (hwtile) landing C2 from link W, ctrl=0, idx=3F1E, data=5DCC (+1.730(+08)), ident=00000A020000000B, lf=0
@135 P2.1 (hwtile) landing C2 from link R, ctrl=0, idx=3D97, data=78B0 (+1.2c0(+15)), ident=00000A020000000C, lf=0
@136 P2.1 (hwtile) landing C2 from link R, ctrl=0, idx=3F3B, data=8336 (-0.cd8(-14)), ident=00000A020000000D, lf=0
@136 P3.1 (hwtile) landing C2 from link W, ctrl=0, idx=3D97, data=78B0 (+1.2c0(+15)), ident=00000A020000000C, lf=0
@137 P3.1 (hwtile) landing C2 from link W, ctrl=0, idx=3F3B, data=8336 (-0.cd8(-14)), ident=00000A020000000D, lf=0
@138 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3F5F, data=F1AF (-1.6bc(+13)), ident=000018050000001C, lf=0
@139 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3E92, data=B2F0 (-1.bc0(-03)), ident=000018050000001E, lf=0
@139 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3E00, data=F501 (-1.404(+14)), ident=000018050000001D, lf=0
@140 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3E45, data=4885 (+1.214(+03)), ident=0000180500000020, lf=0
@140 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3F3B, data=346F (+1.1bc(-02)), ident=0000180500000022, lf=0
@140 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3F74, data=72DC (+1.b70(+13)), ident=000018050000001F, lf=0
@140 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3E92, data=B2F0 (-1.bc0(-03)), ident=000018050000001E, lf=0
@140 P2.1 (hwtile) landing C2 from link R, ctrl=0, idx=3F37, data=ADA4 (-1.690(-04)), ident=00000A020000000E, lf=0
@141 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3E7D, data=14B9 (+1.2e4(-10)), ident=0000180500000021, lf=0
@141 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3ED3, data=0918 (+1.460(-13)), ident=0000180500000023, lf=0
@141 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3E45, data=4885 (+1.214(+03)), ident=0000180500000020, lf=0
@141 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3F74, data=72DC (+1.b70(+13)), ident=000018050000001F, lf=0
@141 P2.1 (hwtile) landing C2 from link R, ctrl=0, idx=3EAB, data=035D (+0.d74(-14)), ident=00000A020000000F, lf=0
@141 P3.1 (hwtile) landing C2 from link W, ctrl=0, idx=3F37, data=ADA4 (-1.690(-04)), ident=00000A020000000E, lf=0
@142 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3F3B, data=346F (+1.1bc(-02)), ident=0000180500000022, lf=0
@142 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3F08, data=5843 (+1.10c(+07)), ident=0000180500000024, lf=0
@142 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3E7D, data=14B9 (+1.2e4(-10)), ident=0000180500000021, lf=0
@142 P3.1 (hwtile) landing C2 from link W, ctrl=0, idx=3EAB, data=035D (+0.d74(-14)), ident=00000A020000000F, lf=0
@143 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3ED3, data=0918 (+1.460(-13)), ident=0000180500000023, lf=0
@143 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3F69, data=EA16 (-1.858(+11)), ident=0000180500000025, lf=0
@153 P3.1 (hwtile) landing C3 from link R, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=00000B0300000004, lf=0
@164 P3.1 (hwtile) landing C22 from link R, ctrl=1, idx=0021, data=001F (+0.07c(-14)), ident=00000B1600000006, lf=0
@165 P3.1 (hwtile) landing C3 from link R, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=00000B0300000005, lf=0
@165 P4.1 (hwtile) landing C22 from link W, ctrl=1, idx=0021, data=001F (+0.07c(-14)), ident=00000B1600000006, lf=0
@170 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=0000, data=0000 (+0.000(-15)), ident=0000090100000014, lf=0
@171 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=0000, data=0001 (+0.004(-14)), ident=0000090100000015, lf=0
@171 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=0000, data=0000 (+0.000(-15)), ident=0000090100000014, lf=0
@172 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=0000, data=0018 (+0.060(-14)), ident=0000090100000016, lf=0
@172 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=0000, data=0001 (+0.004(-14)), ident=0000090100000015, lf=0
@173 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=0000, data=0001 (+0.004(-14)), ident=0000090100000017, lf=0
@173 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=0000, data=0018 (+0.060(-14)), ident=0000090100000016, lf=0
@174 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=0000, data=0001 (+0.004(-14)), ident=0000090100000017, lf=0
@182 P3.1 (hwtile) landing C3 from link R, ctrl=0, idx=0021, data=0010 (+0.040(-14)), ident=00000B0300000006, lf=0
@188 P3.1 (hwtile) landing C3 from link R, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=00000B0300000007, lf=0
@199 P3.1 (hwtile) landing C22 from link R, ctrl=1, idx=0021, data=0000 (+0.000(-15)), ident=00000B1600000007, lf=0
@200 P3.1 (hwtile) landing C3 from link R, ctrl=0, idx=0022, data=0000 (+0.000(-15)), ident=00000B0300000008, lf=0
@200 P4.1 (hwtile) landing C22 from link W, ctrl=1, idx=0021, data=0000 (+0.000(-15)), ident=00000B1600000007, lf=0
@208 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3E45, data=4885 (+1.214(+03)), ident=0000180500000020, lf=0
@209 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3F3B, data=346F (+1.1bc(-02)), ident=0000180500000022, lf=0
@209 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3E7D, data=14B9 (+1.2e4(-10)), ident=0000180500000021, lf=0
@210 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3F08, data=5843 (+1.10c(+07)), ident=0000180500000024, lf=0
@210 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3F69, data=ADE9 (-1.7a4(-04)), ident=0000180500000026, lf=0
@210 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3ED3, data=0918 (+1.460(-13)), ident=0000180500000023, lf=0
@210 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3F3B, data=346F (+1.1bc(-02)), ident=0000180500000022, lf=0
@211 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3F69, data=EA16 (-1.858(+11)), ident=0000180500000025, lf=0
@211 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3EE2, data=DDB2 (-1.6c8(+08)), ident=0000180500000027, lf=0
@211 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3F08, data=5843 (+1.10c(+07)), ident=0000180500000024, lf=0
@211 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3ED3, data=0918 (+1.460(-13)), ident=0000180500000023, lf=0
@211 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3DDD, data=76EC (+1.bb0(+14)), ident=0000090100000018, lf=0
@212 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3F69, data=ADE9 (-1.7a4(-04)), ident=0000180500000026, lf=0
@212 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3E50, data=E150 (-1.540(+09)), ident=0000180500000028, lf=0
@212 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3F69, data=EA16 (-1.858(+11)), ident=0000180500000025, lf=0
@212 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3F08, data=5843 (+1.10c(+07)), ident=0000180500000024, lf=0
@212 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3DF0, data=32B9 (+1.ae4(-03)), ident=0000090100000019, lf=0
@212 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3DDD, data=76EC (+1.bb0(+14)), ident=0000090100000018, lf=0
@213 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3EE2, data=DDB2 (-1.6c8(+08)), ident=0000180500000027, lf=0
@213 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3EE1, data=E5A3 (-1.68c(+10)), ident=0000180500000029, lf=0
@213 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3F69, data=ADE9 (-1.7a4(-04)), ident=0000180500000026, lf=0
@213 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3F69, data=EA16 (-1.858(+11)), ident=0000180500000025, lf=0
@213 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3E18, data=2448 (+1.120(-06)), ident=000009010000001A, lf=0
@213 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3DF0, data=32B9 (+1.ae4(-03)), ident=0000090100000019, lf=0
@214 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3E50, data=E150 (-1.540(+09)), ident=0000180500000028, lf=0
@214 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3CCA, data=CAFA (-1.be8(+03)), ident=000018050000002A, lf=0
@214 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3EE2, data=DDB2 (-1.6c8(+08)), ident=0000180500000027, lf=0
@214 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3F69, data=ADE9 (-1.7a4(-04)), ident=0000180500000026, lf=0
@214 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3E7E, data=28B9 (+1.2e4(-05)), ident=000009010000001B, lf=0
@214 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3E18, data=2448 (+1.120(-06)), ident=000009010000001A, lf=0
@215 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3EE1, data=E5A3 (-1.68c(+10)), ident=0000180500000029, lf=0
@215 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3E7A, data=DEF4 (-1.bd0(+08)), ident=000018050000002B, lf=0
@215 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3E50, data=E150 (-1.540(+09)), ident=0000180500000028, lf=0
@215 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3EE2, data=DDB2 (-1.6c8(+08)), ident=0000180500000027, lf=0
@215 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3F5F, data=F1AF (-1.6bc(+13)), ident=000009010000001C, lf=0
@215 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3E7E, data=28B9 (+1.2e4(-05)), ident=000009010000001B, lf=0
@216 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3CCA, data=CAFA (-1.be8(+03)), ident=000018050000002A, lf=0
@216 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3C33, data=092A (+1.4a8(-13)), ident=000018050000002C, lf=0
@216 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3EE1, data=E5A3 (-1.68c(+10)), ident=0000180500000029, lf=0
@216 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3E50, data=E150 (-1.540(+09)), ident=0000180500000028, lf=0
@216 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3E00, data=F501 (-1.404(+14)), ident=000009010000001D, lf=0
@216 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3F5F, data=F1AF (-1.6bc(+13)), ident=000009010000001C, lf=0
